Date Time,Voltage RMS Min (V),Voltage RMS Avg (V),Voltage RMS Max (V),Current RMS Min (A),Current RMS Avg (A),Current RMS Max (A),Real Power Min (kW),Real Power Avg (kW),Real Power Max (kW),Reactive Power Min (kVAR),Reactive Power Avg (kVAR),Reactive Power Max (kVAR),Apparent Power Min (kVA),Apparent Power Avg (kVA),Apparent Power Max (kVA),Frequency Min (Hz),Frequency Avg (Hz),Frequency Max (Hz)
2023/06/23 11:03:00,208.4,208.7,209.2,4.055,4.158,4.353,0.826,0.849,0.881,-0.139,-0.132,-0.125,0.846,0.869,0.901,59.988,60.001,60.014
2023/06/23 11:04:00,208.0,208.6,209.2,4.044,4.135,4.319,0.827,0.844,0.874,-0.138,-0.131,-0.125,0.847,0.865,0.893,59.993,60.007,60.022
2023/06/23 11:05:00,208.0,208.6,209.1,4.032,4.135,4.307,0.825,0.843,0.875,-0.139,-0.131,-0.125,0.844,0.863,0.894,59.984,59.999,60.013
2023/06/23 11:06:00,205.8,206.6,209.0,4.067,4.158,4.387,0.823,0.842,0.875,-0.137,-0.129,-0.123,0.841,0.861,0.894,59.994,60.004,60.013
2023/06/23 11:07:00,205.6,206.0,206.6,4.078,4.17,4.353,0.82,0.841,0.874,-0.135,-0.128,-0.122,0.839,0.86,0.89,59.978,59.998,60.017
2023/06/23 11:08:00,205.3,205.9,206.5,4.067,4.17,4.353,0.82,0.84,0.871,-0.135,-0.128,-0.12,0.84,0.859,0.89,59.966,59.974,59.985
2023/06/23 11:09:00,205.6,205.9,206.4,4.067,4.158,4.365,0.82,0.839,0.867,-0.134,-0.128,-0.121,0.837,0.858,0.887,59.959,59.967,59.977
2023/06/23 11:10:00,205.3,205.8,206.5,4.055,4.158,4.353,0.82,0.839,0.867,-0.135,-0.128,-0.121,0.84,0.858,0.886,59.959,59.967,59.973
2023/06/23 11:11:00,205.1,205.9,206.5,4.078,4.158,4.387,0.821,0.838,0.87,-0.135,-0.128,-0.121,0.838,0.857,0.889,59.955,59.975,59.989
2023/06/23 11:12:00,205.3,205.8,206.4,4.078,4.158,4.353,0.822,0.837,0.868,-0.135,-0.128,-0.121,0.84,0.857,0.887,59.96,59.97,59.986
2023/06/23 11:13:00,205.2,205.7,206.3,4.055,4.158,4.365,0.821,0.837,0.864,-0.134,-0.128,-0.12,0.839,0.856,0.886,59.953,59.961,59.971
2023/06/23 11:14:00,205.1,205.6,206.1,4.067,4.158,4.33,0.82,0.837,0.865,-0.135,-0.128,-0.121,0.839,0.856,0.885,59.952,59.96,59.969
2023/06/23 11:15:00,205.3,205.7,206.1,4.078,4.158,4.342,0.819,0.837,0.87,-0.136,-0.128,-0.122,0.838,0.856,0.892,59.951,59.958,59.965
2023/06/23 11:16:00,205.0,205.6,206.2,4.067,4.158,4.376,0.819,0.836,0.873,-0.135,-0.128,-0.122,0.837,0.856,0.895,59.946,59.956,59.972
2023/06/23 11:17:00,205.2,205.9,207.6,0.596,3.906,4.479,-0.0,0.776,0.897,-0.136,-0.128,-0.113,0.123,0.804,0.919,59.943,59.956,59.974
2023/06/23 11:18:00,205.1,205.6,206.1,4.113,4.204,4.422,0.827,0.846,0.883,-0.136,-0.128,-0.122,0.845,0.865,0.901,59.947,59.963,59.974
2023/06/23 11:19:00,0.0,195.2,207.3,0.0,3.952,4.387,-0.022,0.796,0.872,-0.136,-0.122,0.0,0.0,0.815,0.892,59.948,59.962,59.975
